ts,dpid,opcode,src_ip,dst_ip,src_mac,dst_mac,src_ip_oct,dst_ip_oct,src_mac_b,dst_mac_b,is_request,is_reply,is_gratuitous,dst_mac_zero,req_rate_1s,mac_change_count,label
1766131979.882093,1,2,10.0.0.4,10.0.0.3,00:00:00:00:00:04,00:00:00:00:00:03,4,3,4,3,0,1,0,0,0,1,attack
1766131979.9011085,1,1,10.0.0.3,10.0.0.4,00:00:00:00:00:03,00:00:00:00:00:00,3,4,3,0,1,0,0,1,37,0,attack
1766131979.9022677,1,2,10.0.0.4,10.0.0.3,00:00:00:00:00:04,00:00:00:00:00:03,4,3,4,3,0,1,0,0,0,1,attack
1766131979.921221,1,1,10.0.0.3,10.0.0.4,00:00:00:00:00:03,00:00:00:00:00:00,3,4,3,0,1,0,0,1,38,0,attack
1766131979.9225905,1,2,10.0.0.4,10.0.0.3,00:00:00:00:00:04,00:00:00:00:00:03,4,3,4,3,0,1,0,0,0,1,attack
1766131979.941356,1,1,10.0.0.3,10.0.0.4,00:00:00:00:00:03,00:00:00:00:00:00,3,4,3,0,1,0,0,1,39,0,attack
1766131979.94243,1,2,10.0.0.4,10.0.0.3,00:00:00:00:00:04,00:00:00:00:00:03,4,3,4,3,0,1,0,0,0,1,attack
1766131979.961373,1,1,10.0.0.3,10.0.0.4,00:00:00:00:00:03,00:00:00:00:00:00,3,4,3,0,1,0,0,1,40,0,attack
1766131979.9625034,1,2,10.0.0.4,10.0.0.3,00:00:00:00:00:04,00:00:00:00:00:03,4,3,4,3,0,1,0,0,0,1,attack
1766131979.981815,1,1,10.0.0.3,10.0.0.4,00:00:00:00:00:03,00:00:00:00:00:00,3,4,3,0,1,0,0,1,41,0,attack
1766131979.9834218,1,2,10.0.0.4,10.0.0.3,00:00:00:00:00:04,00:00:00:00:00:03,4,3,4,3,0,1,0,0,0,1,attack
1766131980.0014925,1,1,10.0.0.3,10.0.0.4,00:00:00:00:00:03,00:00:00:00:00:00,3,4,3,0,1,0,0,1,42,0,attack
1766131980.0021942,1,2,10.0.0.4,10.0.0.3,00:00:00:00:00:04,00:00:00:00:00:03,4,3,4,3,0,1,0,0,0,1,attack
1766131980.021531,1,1,10.0.0.3,10.0.0.4,00:00:00:00:00:03,00:00:00:00:00:00,3,4,3,0,1,0,0,1,43,0,attack
1766131980.022814,1,2,10.0.0.4,10.0.0.3,00:00:00:00:00:04,00:00:00:00:00:03,4,3,4,3,0,1,0,0,0,1,attack
1766131980.0420573,1,1,10.0.0.3,10.0.0.4,00:00:00:00:00:03,00:00:00:00:00:00,3,4,3,0,1,0,0,1,44,0,attack
1766131980.043442,1,2,10.0.0.4,10.0.0.3,00:00:00:00:00:04,00:00:00:00:00:03,4,3,4,3,0,1,0,0,0,1,attack
1766131980.062157,1,1,10.0.0.3,10.0.0.4,00:00:00:00:00:03,00:00:00:00:00:00,3,4,3,0,1,0,0,1,45,0,attack
1766131980.063527,1,2,10.0.0.4,10.0.0.3,00:00:00:00:00:04,00:00:00:00:00:03,4,3,4,3,0,1,0,0,0,1,attack
1766131980.082276,1,1,10.0.0.3,10.0.0.4,00:00:00:00:00:03,00:00:00:00:00:00,3,4,3,0,1,0,0,1,46,0,attack
1766131980.0836675,1,2,10.0.0.4,10.0.0.3,00:00:00:00:00:04,00:00:00:00:00:03,4,3,4,3,0,1,0,0,0,1,attack
1766131980.102387,1,1,10.0.0.3,10.0.0.4,00:00:00:00:00:03,00:00:00:00:00:00,3,4,3,0,1,0,0,1,47,0,attack
1766131980.1038303,1,2,10.0.0.4,10.0.0.3,00:00:00:00:00:04,00:00:00:00:00:03,4,3,4,3,0,1,0,0,0,1,attack
1766131980.122601,1,1,10.0.0.3,10.0.0.4,00:00:00:00:00:03,00:00:00:00:00:00,3,4,3,0,1,0,0,1,48,0,attack
1766131980.1238282,1,2,10.0.0.4,10.0.0.3,00:00:00:00:00:04,00:00:00:00:00:03,4,3,4,3,0,1,0,0,0,1,attack
1766131980.14424,1,1,10.0.0.3,10.0.0.4,00:00:00:00:00:03,00:00:00:00:00:00,3,4,3,0,1,0,0,1,49,0,attack
1766131980.1464596,1,2,10.0.0.4,10.0.0.3,00:00:00:00:00:04,00:00:00:00:00:03,4,3,4,3,0,1,0,0,0,1,attack
1766131980.163638,1,1,10.0.0.3,10.0.0.4,00:00:00:00:00:03,00:00:00:00:00:00,3,4,3,0,1,0,0,1,50,0,attack
1766131980.1646967,1,2,10.0.0.4,10.0.0.3,00:00:00:00:00:04,00:00:00:00:00:03,4,3,4,3,0,1,0,0,0,1,attack
1766131984.0391986,1,1,10.0.0.1,10.0.0.2,00:00:00:00:00:01,00:00:00:00:00:00,1,2,1,0,1,0,0,1,1,1,attack
1766131984.0406742,1,2,10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,2,1,2,1,0,1,0,0,0,2,attack
1766131985.0392635,1,1,10.0.0.1,10.0.0.2,00:00:00:00:00:01,00:00:00:00:00:00,1,2,1,0,1,0,0,1,1,1,attack
1766131985.0399084,1,2,10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,2,1,2,1,0,1,0,0,0,2,attack
1766131986.0409343,1,1,10.0.0.1,10.0.0.2,00:00:00:00:00:01,00:00:00:00:00:00,1,2,1,0,1,0,0,1,1,1,attack
1766131986.041627,1,2,10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,2,1,2,1,0,1,0,0,0,2,attack
1766131987.0413592,1,1,10.0.0.1,10.0.0.2,00:00:00:00:00:01,00:00:00:00:00:00,1,2,1,0,1,0,0,1,1,1,attack
1766131987.0428135,1,2,10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,2,1,2,1,0,1,0,0,0,2,attack
1766131988.042457,1,1,10.0.0.1,10.0.0.2,00:00:00:00:00:01,00:00:00:00:00:00,1,2,1,0,1,0,0,1,1,1,attack
1766131988.04386,1,2,10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,2,1,2,1,0,1,0,0,0,2,attack
1766131990.9663994,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,2,attack
1766131990.968366,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,1,attack
1766131991.9665017,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,2,attack
1766131991.967815,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,1,attack
1766131992.9677866,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,2,attack
1766131992.9684775,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,1,attack
1766131993.968753,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,2,attack
1766131993.9701178,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,1,attack
1766131994.969165,1,1,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:00,2,4,2,0,1,0,0,1,1,2,attack
1766131994.9703376,1,2,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:02,4,2,4,2,0,1,0,0,0,1,attack
1766131998.8222344,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,1,0,attack
1766131998.8236606,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766131998.881795,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,2,0,attack
1766131998.882501,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766131998.9422574,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,3,0,attack
1766131998.9435606,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766131999.0024903,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,4,0,attack
1766131999.0038786,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766131999.0629427,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,5,0,attack
1766131999.064356,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766131999.1230297,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,6,0,attack
1766131999.1242552,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766131999.1830933,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,7,0,attack
1766131999.184374,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766131999.2432003,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,8,0,attack
1766131999.2444782,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766131999.3036714,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,9,0,attack
1766131999.3043714,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766131999.3633497,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,10,0,attack
1766131999.3643012,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766131999.4255004,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,11,0,attack
1766131999.4297383,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766131999.4843416,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,12,0,attack
1766131999.485655,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766131999.5443988,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,13,0,attack
1766131999.5452783,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766131999.604487,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,14,0,attack
1766131999.6057022,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766131999.6650443,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,15,0,attack
1766131999.6666272,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766131999.7271056,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,16,0,attack
1766131999.7301536,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766131999.7851958,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,17,0,attack
1766131999.7876558,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766131999.8464544,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,1,0,attack
1766131999.8483691,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766131999.9064424,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,2,0,attack
1766131999.9097393,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766131999.96538,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,3,0,attack
1766131999.9659312,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132000.02625,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,4,0,attack
1766132000.0283053,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132000.086208,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,5,0,attack
1766132000.0877824,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132000.146112,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,6,0,attack
1766132000.1471028,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132000.2064984,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,7,0,attack
1766132000.2078035,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132000.266683,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,8,0,attack
1766132000.2681074,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132000.326486,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,9,0,attack
1766132000.3274448,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132000.3868997,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,10,0,attack
1766132000.3883612,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132000.446678,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,11,0,attack
1766132000.4478097,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132000.5072474,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,12,0,attack
1766132000.5081494,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132000.5686882,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,13,0,attack
1766132000.57164,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132000.627822,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,14,0,attack
1766132000.629579,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132000.6873434,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,15,0,attack
1766132000.6891532,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132000.748036,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,16,0,attack
1766132000.7497537,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132000.8074987,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,17,0,attack
1766132000.8081124,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132000.8683674,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,1,0,attack
1766132000.8697462,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132000.9284582,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,2,0,attack
1766132000.930075,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132000.988352,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,3,0,attack
1766132000.9894376,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132001.0487862,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,4,0,attack
1766132001.0502074,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132001.1091924,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,5,0,attack
1766132001.1105764,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132001.169202,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,6,0,attack
1766132001.1710515,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132001.2295132,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,7,0,attack
1766132001.2311666,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132001.290656,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,8,0,attack
1766132001.2929237,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132001.3493912,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,9,0,attack
1766132001.350264,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132001.4096549,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,10,0,attack
1766132001.4107563,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132001.4707067,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,11,0,attack
1766132001.47454,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132001.529438,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,12,0,attack
1766132001.5299835,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132001.5908642,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,13,0,attack
1766132001.5923424,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132001.6502998,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,14,0,attack
1766132001.6517315,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132001.7106397,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,15,0,attack
1766132001.7119882,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132001.770736,1,1,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:00,3,1,3,0,1,0,0,1,16,0,attack
1766132001.7721708,1,2,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:03,1,3,1,3,0,1,0,0,0,1,attack
1766132003.2062285,1,1,10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:00,4,1,4,0,1,0,0,1,1,1,attack
1766132003.20746,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,1,attack
1766132004.207025,1,1,10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:00,4,1,4,0,1,0,0,1,1,1,attack
1766132004.2089126,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,1,attack
1766132005.2075558,1,1,10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:00,4,1,4,0,1,0,0,1,1,1,attack
1766132005.2081792,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,1,attack
1766132006.2076268,1,1,10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:00,4,1,4,0,1,0,0,1,1,1,attack
1766132006.208194,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,1,attack
1766132007.209191,1,1,10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:00,4,1,4,0,1,0,0,1,1,1,attack
1766132007.2103467,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,1,attack
1766132013.4866836,1,1,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:00,4,2,4,0,1,0,0,1,1,1,attack
1766132013.488478,1,2,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:04,2,4,2,4,0,1,0,0,0,2,attack
1766132013.5470538,1,1,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:00,4,2,4,0,1,0,0,1,2,1,attack
1766132013.548508,1,2,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:04,2,4,2,4,0,1,0,0,0,2,attack
1766132013.6069877,1,1,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:00,4,2,4,0,1,0,0,1,3,1,attack
1766132013.6083548,1,2,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:04,2,4,2,4,0,1,0,0,0,2,attack
1766132013.6671386,1,1,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:00,4,2,4,0,1,0,0,1,4,1,attack
1766132013.668465,1,2,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:04,2,4,2,4,0,1,0,0,0,2,attack
1766132013.7271595,1,1,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:00,4,2,4,0,1,0,0,1,5,1,attack
1766132013.7283666,1,2,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:04,2,4,2,4,0,1,0,0,0,2,attack
1766132013.787351,1,1,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:00,4,2,4,0,1,0,0,1,6,1,attack
1766132013.7886796,1,2,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:04,2,4,2,4,0,1,0,0,0,2,attack
1766132013.8481057,1,1,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:00,4,2,4,0,1,0,0,1,7,1,attack
1766132013.8497684,1,2,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:04,2,4,2,4,0,1,0,0,0,2,attack
1766132013.9085522,1,1,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:00,4,2,4,0,1,0,0,1,8,1,attack
1766132013.909402,1,2,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:04,2,4,2,4,0,1,0,0,0,2,attack
1766132013.9675198,1,1,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:00,4,2,4,0,1,0,0,1,9,1,attack
1766132013.968219,1,2,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:04,2,4,2,4,0,1,0,0,0,2,attack
1766132014.0297189,1,1,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:00,4,2,4,0,1,0,0,1,10,1,attack
1766132014.0311184,1,2,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:04,2,4,2,4,0,1,0,0,0,2,attack
1766132014.08783,1,1,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:00,4,2,4,0,1,0,0,1,11,1,attack
1766132014.0901785,1,2,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:04,2,4,2,4,0,1,0,0,0,2,attack
1766132014.1483006,1,1,10.0.0.4,10.0.0.2,00:00:00:00:00:04,00:00:00:00:00:00,4,2,4,0,1,0,0,1,12,1,attack
1766132014.1492264,1,2,10.0.0.2,10.0.0.4,00:00:00:00:00:02,00:00:00:00:00:04,2,4,2,4,0,1,0,0,0,2,attack
